instance,solver,perturbation_scheme,replication,distance,processing_time
rl1304.tsp,solve_tsp_local_search,ps3,0,3173525,300.00148321688175
rl1304.tsp,solve_tsp_simulated_annealing,ps4,0,2811420,300.6991851180792
rl1304.tsp,solve_tsp_local_search,ps4,0,3579307,300.00137204676867
rl1304.tsp,solve_tsp_simulated_annealing,ps5,0,2580940,300.41832077503204
rl1304.tsp,solve_tsp_local_search,ps5,0,878349,300.00151616334915
rl1304.tsp,solve_tsp_simulated_annealing,ps6,0,2835089,300.7088483199477
rl1304.tsp,solve_tsp_local_search,ps6,0,3568857,300.0050342977047
rl1304.tsp,solve_tsp_simulated_annealing,two_opt,0,1933169,300.41682137548923
rl1304.tsp,solve_tsp_local_search,two_opt,0,932764,300.00155317783356
pr76.tsp,solve_tsp_simulated_annealing,ps1,0,410802,9.395956590771675
pr76.tsp,solve_tsp_local_search,ps1,0,449675,0.022331178188323975
pr76.tsp,solve_tsp_simulated_annealing,ps2,0,148526,16.43764304369688
pr76.tsp,solve_tsp_local_search,ps2,0,174081,1.3825374394655228
pr76.tsp,solve_tsp_simulated_annealing,ps3,0,142819,16.814801193773746
pr76.tsp,solve_tsp_local_search,ps3,0,129802,2.915463611483574
pr76.tsp,solve_tsp_simulated_annealing,ps4,0,135263,24.029297150671482
pr76.tsp,solve_tsp_local_search,ps4,0,112882,45.728369265794754
pr76.tsp,solve_tsp_simulated_annealing,ps5,0,118558,7.945847250521183
pr76.tsp,solve_tsp_local_search,ps5,0,108895,1.4626242071390152
pr76.tsp,solve_tsp_simulated_annealing,ps6,0,117155,19.823077648878098
pr76.tsp,solve_tsp_local_search,ps6,0,110780,28.709744058549404
pr76.tsp,solve_tsp_simulated_annealing,two_opt,0,111954,13.818683989346027
pr76.tsp,solve_tsp_local_search,two_opt,0,110886,1.1649780869483948
ulysses16.tsp,solve_tsp_simulated_annealing,ps1,0,9980879,0.6977072283625603
ulysses16.tsp,solve_tsp_local_search,ps1,0,10887446,0.0005693137645721436
ulysses16.tsp,solve_tsp_simulated_annealing,ps2,0,7795961,0.7800173461437225
ulysses16.tsp,solve_tsp_local_search,ps2,0,7957234,0.008066684007644653
ulysses16.tsp,solve_tsp_simulated_annealing,ps3,0,6886433,1.763588398694992
ulysses16.tsp,solve_tsp_local_search,ps3,0,6839637,0.029460743069648743
ulysses16.tsp,solve_tsp_simulated_annealing,ps4,0,6873233,0.9837416633963585
ulysses16.tsp,solve_tsp_local_search,ps4,0,6866038,0.11535128951072693
ulysses16.tsp,solve_tsp_simulated_annealing,ps5,0,6849570,0.9468603581190109
ulysses16.tsp,solve_tsp_local_search,ps5,0,6833569,0.01858586072921753
ulysses16.tsp,solve_tsp_simulated_annealing,ps6,0,6849570,1.110845871269703
ulysses16.tsp,solve_tsp_local_search,ps6,0,6792631,0.13037611544132233
ulysses16.tsp,solve_tsp_simulated_annealing,two_opt,0,6792631,0.167344830930233
ulysses16.tsp,solve_tsp_local_search,two_opt,0,6833569,0.018821969628334045
u724.tsp,solve_tsp_simulated_annealing,ps1,0,616293,300.16631019860506
u724.tsp,solve_tsp_local_search,ps1,0,657751,2.157480575144291
u724.tsp,solve_tsp_simulated_annealing,ps2,0,197897,300.22049107402563
u724.tsp,solve_tsp_local_search,ps2,0,158299,300.00107265263796
u724.tsp,solve_tsp_simulated_annealing,ps3,0,153520,300.301983371377
u724.tsp,solve_tsp_local_search,ps3,0,163961,300.0020705014467
u724.tsp,solve_tsp_simulated_annealing,ps4,0,236426,300.3799296915531
u724.tsp,solve_tsp_local_search,ps4,0,214430,300.00432243943214
u724.tsp,solve_tsp_simulated_annealing,ps5,0,80652,300.23301753401756
u724.tsp,solve_tsp_local_search,ps5,0,51404,300.0008204653859
u724.tsp,solve_tsp_simulated_annealing,ps6,0,182849,300.3837801218033
u724.tsp,solve_tsp_local_search,ps6,0,212541,300.0007930248976
u724.tsp,solve_tsp_simulated_annealing,two_opt,0,91432,300.2288690134883
u724.tsp,solve_tsp_local_search,two_opt,0,52433,300.0026910677552
rat575.tsp,solve_tsp_simulated_annealing,ps1,0,82575,256.0345654860139
rat575.tsp,solve_tsp_local_search,ps1,0,87131,1.2152602598071098
rat575.tsp,solve_tsp_simulated_annealing,ps2,0,21997,300.18560319393873
rat575.tsp,solve_tsp_local_search,ps2,0,19345,300.00425811111927
rat575.tsp,solve_tsp_simulated_annealing,ps3,0,18408,300.23765494674444
rat575.tsp,solve_tsp_local_search,ps3,0,18066,300.00060549378395
rat575.tsp,solve_tsp_simulated_annealing,ps4,0,21341,300.30336909741163
rat575.tsp,solve_tsp_local_search,ps4,0,22334,300.0016977414489
rat575.tsp,solve_tsp_simulated_annealing,ps5,0,9589,300.18130481243134
rat575.tsp,solve_tsp_local_search,ps5,0,7461,300.0006372332573
rat575.tsp,solve_tsp_simulated_annealing,ps6,0,21383,300.3071466460824
rat575.tsp,solve_tsp_local_search,ps6,0,22969,300.0060142278671
rat575.tsp,solve_tsp_simulated_annealing,two_opt,0,10373,300.1726196706295
rat575.tsp,solve_tsp_local_search,two_opt,0,7389,300.00056955218315
kroB100.tsp,solve_tsp_simulated_annealing,ps1,0,104555,21.508012183010578
kroB100.tsp,solve_tsp_local_search,ps1,0,115876,0.047735802829265594
kroB100.tsp,solve_tsp_simulated_annealing,ps2,0,41563,20.859241165220737
kroB100.tsp,solve_tsp_local_search,ps2,0,35275,4.2375842705369
kroB100.tsp,solve_tsp_simulated_annealing,ps3,0,29728,26.738033957779408
kroB100.tsp,solve_tsp_local_search,ps3,0,26489,10.813826434314251
kroB100.tsp,solve_tsp_simulated_annealing,ps4,0,30140,31.635385163128376
kroB100.tsp,solve_tsp_local_search,ps4,0,23400,70.44873357564211
kroB100.tsp,solve_tsp_simulated_annealing,ps5,0,24060,14.573502890765667
kroB100.tsp,solve_tsp_local_search,ps5,0,24270,2.3193197920918465
kroB100.tsp,solve_tsp_simulated_annealing,ps6,0,26964,32.6101288497448
kroB100.tsp,solve_tsp_local_search,ps6,0,23048,146.6754376217723
kroB100.tsp,solve_tsp_simulated_annealing,two_opt,0,23272,20.816701292991638
kroB100.tsp,solve_tsp_local_search,two_opt,0,23505,2.1093275994062424
